VID,SPEED,ACCEL,XWay,Lane,Dir,Seg,Pos,ts,te
404,43,0.0,0,1,1,89,473427,561000,561001
404,44,0.001,0,1,1,89,473362,562000,562001
404,45,0.001,0,1,1,89,473297,563000,563001
404,44,-0.001,0,1,1,89,473232,564000,564001
404,45,0.001,0,1,1,89,473166,565000,565001
404,44,-0.001,0,1,1,89,473101,566000,566001
404,44,0.0,0,1,1,89,473036,567000,567001
404,44,0.0,0,1,1,89,472971,568000,568001
404,44,0.0,0,1,1,89,472907,569000,569001
404,44,0.0,0,1,1,89,472842,570000,570001
404,44,0.0,0,1,1,89,472778,571000,571001
404,44,0.0,0,1,1,89,472713,572000,572001
404,44,0.0,0,1,1,89,472649,573000,573001
404,44,0.0,0,1,1,89,472584,574000,574001
404,44,0.0,0,1,1,89,472520,575000,575001
404,43,-0.001,0,1,1,89,472457,576000,576001
404,42,-0.001,0,1,1,89,472394,577000,577001
404,42,0.0,0,1,1,89,472334,578000,578001
404,41,-0.001,0,1,1,89,472273,579000,579001
404,42,0.001,0,1,1,89,472211,580000,580001
404,42,0.0,0,1,1,89,472149,581000,581001
404,40,-0.002,0,1,1,89,472091,582000,582001
404,39,-0.001,0,1,1,89,472034,583000,583001
404,43,0.004,0,1,1,89,471971,584000,584001
404,44,0.001,0,1,1,89,471906,585000,585001
404,44,0.0,0,1,1,89,471841,586000,586001
404,44,0.0,0,1,1,89,471777,587000,587001
404,44,0.0,0,1,1,89,471712,588000,588001
404,44,0.0,0,1,1,89,471648,589000,589001
404,44,0.0,0,1,1,89,471583,590000,590001
404,44,0.0,0,1,1,89,471518,591000,591001
404,44,0.0,0,1,1,89,471454,592000,592001
404,44,0.0,0,1,1,89,471389,593000,593001
404,44,0.0,0,1,1,89,471324,594000,594001
404,44,0.0,0,1,1,89,471260,595000,595001
404,44,0.0,0,1,1,89,471195,596000,596001
404,44,0.0,0,1,1,89,471131,597000,597001
404,44,0.0,0,1,1,89,471066,598000,598001
404,44,0.0,0,1,1,89,471001,599000,599001
404,43,-0.001,0,2,1,89,470938,600000,600001
404,40,-0.003,0,2,1,89,470879,601000,601001
404,38,-0.002,0,2,1,89,470824,602000,602001
404,41,0.003,0,2,1,89,470763,603000,603001
404,44,0.003,0,2,1,89,470698,604000,604001
404,44,0.0,0,2,1,89,470633,605000,605001
404,45,0.001,0,2,1,89,470568,606000,606001
404,44,-0.001,0,2,1,89,470503,607000,607001
404,44,0.0,0,2,1,89,470438,608000,608001
404,44,0.0,0,2,1,89,470374,609000,609001
404,44,0.0,0,2,1,89,470309,610000,610001
404,44,0.0,0,2,1,89,470245,611000,611001
404,43,-0.001,0,2,1,89,470182,612000,612001
404,43,0.0,0,2,1,89,470119,613000,613001
404,43,0.0,0,2,1,89,470057,614000,614001
404,43,0.0,0,2,1,89,469994,615000,615001
404,43,0.0,0,2,1,89,469931,616000,616001
404,43,0.0,0,2,1,88,469869,617000,617001
404,42,-0.001,0,2,1,88,469807,618000,618001
404,42,0.0,0,2,1,88,469745,619000,619001
404,42,0.0,0,2,1,88,469684,620000,620001
404,41,-0.001,0,2,1,88,469624,621000,621001
404,42,0.001,0,2,1,88,469563,622000,622001
404,42,0.0,0,2,1,88,469501,623000,623001
404,40,-0.002,0,2,1,88,469442,624000,624001
404,39,-0.001,0,2,1,88,469385,625000,625001
404,38,-0.001,0,2,1,88,469330,626000,626001
404,36,-0.002,0,2,1,88,469276,627000,627001
404,35,-0.001,0,2,1,88,469225,628000,628001
404,35,0.0,0,1,1,88,469173,629000,629001
404,40,0.005,0,1,1,88,469114,630000,630001
404,44,0.004,0,1,1,88,469050,631000,631001
404,43,-0.001,0,1,1,88,468988,632000,632001
404,39,-0.004,0,1,1,88,468930,633000,633001
404,40,0.001,0,1,1,88,468872,634000,634001
404,42,0.002,0,1,1,88,468810,635000,635001
404,44,0.002,0,1,1,88,468745,636000,636001
404,45,0.001,0,1,1,88,468680,637000,637001
404,44,-0.001,0,1,1,88,468615,638000,638001
404,44,0.0,0,1,1,88,468550,639000,639001
404,45,0.001,0,1,1,88,468484,640000,640001
404,44,-0.001,0,1,1,88,468419,641000,641001
404,45,0.001,0,1,1,88,468354,642000,642001
404,44,-0.001,0,1,1,88,468289,643000,643001
404,45,0.001,0,1,1,88,468223,644000,644001
404,44,-0.001,0,1,1,88,468158,645000,645001
404,45,0.001,0,1,1,88,468093,646000,646001
404,44,-0.001,0,1,1,88,468028,647000,647001
404,45,0.001,0,1,1,88,467962,648000,648001
404,44,-0.001,0,1,1,88,467897,649000,649001
404,45,0.001,0,1,1,88,467832,650000,650001
404,44,-0.001,0,1,1,88,467767,651000,651001
404,45,0.001,0,1,1,88,467701,652000,652001
404,44,-0.001,0,1,1,88,467636,653000,653001
404,44,0.0,0,1,1,88,467571,654000,654001
404,45,0.001,0,1,1,88,467506,655000,655001
404,44,-0.001,0,1,1,88,467440,656000,656001
404,45,0.001,0,1,1,88,467375,657000,657001
404,44,-0.001,0,1,1,88,467310,658000,658001
404,45,0.001,0,1,1,88,467245,659000,659001
404,44,-0.001,0,1,1,88,467179,660000,660001
404,45,0.001,0,1,1,88,467114,661000,661001
404,44,-0.001,0,1,1,88,467049,662000,662001
404,45,0.001,0,1,1,88,466984,663000,663001
404,44,-0.001,0,1,1,88,466918,664000,664001
404,44,0.0,0,1,1,88,466853,665000,665001
404,43,-0.001,0,1,1,88,466790,666000,666001
404,44,0.001,0,1,1,88,466726,667000,667001
404,44,0.0,0,1,1,88,466661,668000,668001
404,42,-0.002,0,1,1,88,466599,669000,669001
404,42,0.0,0,1,1,88,466537,670000,670001
404,43,0.001,0,1,1,88,466474,671000,671001
404,41,-0.002,0,1,1,88,466414,672000,672001
404,41,0.0,0,1,1,88,466354,673000,673001
404,43,0.002,0,1,1,88,466290,674000,674001
404,43,0.0,0,1,1,88,466227,675000,675001
404,43,0.0,0,1,1,88,466164,676000,676001
404,45,0.002,0,1,1,88,466099,677000,677001
404,44,-0.001,0,1,1,88,466034,678000,678001
404,43,-0.001,0,1,1,88,465971,679000,679001
404,43,0.0,0,1,1,88,465908,680000,680001
404,44,0.001,0,1,1,88,465843,681000,681001
404,43,-0.001,0,1,1,88,465780,682000,682001
404,43,0.0,0,2,1,88,465716,683000,683001
404,41,-0.002,0,2,1,88,465656,684000,684001
404,43,0.002,0,2,1,88,465593,685000,685001
404,44,0.001,0,2,1,88,465528,686000,686001
404,44,0.0,0,2,1,88,465463,687000,687001
404,44,0.0,0,2,1,88,465398,688000,688001
404,44,0.0,0,2,1,88,465333,689000,689001
404,45,0.001,0,2,1,88,465267,690000,690001
404,44,-0.001,0,2,1,88,465202,691000,691001
404,45,0.001,0,2,1,88,465137,692000,692001
404,44,-0.001,0,2,1,88,465072,693000,693001
404,45,0.001,0,2,1,88,465006,694000,694001
404,44,-0.001,0,2,1,88,464941,695000,695001
404,42,-0.002,0,2,1,88,464879,696000,696001
404,42,0.0,0,1,1,88,464818,697000,697001
404,39,-0.003,0,1,1,88,464761,698000,698001
404,40,0.001,0,1,1,88,464701,699000,699001
404,44,0.004,0,1,1,87,464637,700000,700001
404,44,0.0,0,1,1,87,464573,701000,701001
404,44,0.0,0,1,1,87,464510,702000,702001
404,43,-0.001,0,1,1,87,464446,703000,703001
404,43,0.0,0,1,1,87,464383,704000,704001
404,43,0.0,0,1,1,87,464321,705000,705001
404,42,-0.001,0,1,1,87,464259,706000,706001
404,42,0.0,0,1,1,87,464197,707000,707001
404,41,-0.001,0,1,1,87,464137,708000,708001
404,43,0.002,0,1,1,87,464075,709000,709001
404,43,0.0,0,1,1,87,464011,710000,710001
404,43,0.0,0,1,1,87,463949,711000,711001
404,43,0.0,0,1,1,87,463886,712000,712001
404,42,-0.001,0,1,1,87,463824,713000,713001
404,43,0.001,0,1,1,87,463762,714000,714001
404,41,-0.002,0,1,1,87,463702,715000,715001
404,40,-0.001,0,1,1,87,463643,716000,716001
404,39,-0.001,0,1,1,87,463585,717000,717001
404,42,0.003,0,1,1,87,463525,718000,718001
404,43,0.001,0,1,1,87,463462,719000,719001
404,42,-0.001,0,1,1,87,463400,720000,720001
404,44,0.002,0,1,1,87,463336,721000,721001
404,43,-0.001,0,1,1,87,463273,722000,722001
404,43,0.0,0,1,1,87,463210,723000,723001
404,45,0.002,0,1,1,87,463145,724000,724001
404,44,-0.001,0,1,1,87,463079,725000,725001
404,45,0.001,0,1,1,87,463014,726000,726001
404,44,-0.001,0,1,1,87,462949,727000,727001
404,45,0.001,0,1,1,87,462884,728000,728001
404,44,-0.001,0,1,1,87,462818,729000,729001
404,45,0.001,0,1,1,87,462753,730000,730001
404,44,-0.001,0,1,1,87,462688,731000,731001
404,45,0.001,0,1,1,87,462623,732000,732001
404,44,-0.001,0,1,1,87,462557,733000,733001
404,45,0.001,0,1,1,87,462492,734000,734001
404,44,-0.001,0,1,1,87,462427,735000,735001
404,45,0.001,0,1,1,87,462362,736000,736001
404,44,-0.001,0,1,1,87,462296,737000,737001
404,44,0.0,0,1,1,87,462231,738000,738001
404,45,0.001,0,1,1,87,462166,739000,739001
404,44,-0.001,0,1,1,87,462101,740000,740001
404,45,0.001,0,1,1,87,462035,741000,741001
404,44,-0.001,0,1,1,87,461970,742000,742001
404,45,0.001,0,1,1,87,461905,743000,743001
404,44,-0.001,0,1,1,87,461840,744000,744001
404,45,0.001,0,1,1,87,461774,745000,745001
404,44,-0.001,0,1,1,87,461709,746000,746001
404,45,0.001,0,1,1,87,461644,747000,747001
404,44,-0.001,0,1,1,87,461579,748000,748001
404,44,0.0,0,1,1,87,461514,749000,749001
404,45,0.001,0,1,1,87,461448,750000,750001
404,44,-0.001,0,1,1,87,461383,751000,751001
404,45,0.001,0,1,1,87,461318,752000,752001
404,44,-0.001,0,1,1,87,461253,753000,753001
404,45,0.001,0,1,1,87,461187,754000,754001
404,44,-0.001,0,1,1,87,461122,755000,755001
404,45,0.001,0,1,1,87,461057,756000,756001
404,44,-0.001,0,1,1,87,460992,757000,757001
404,45,0.001,0,1,1,87,460926,758000,758001
404,44,-0.001,0,1,1,87,460861,759000,759001
404,44,0.0,0,1,1,87,460796,760000,760001
404,45,0.001,0,1,1,87,460731,761000,761001
404,44,-0.001,0,1,1,87,460667,762000,762001
404,41,-0.003,0,1,1,87,460606,763000,763001
404,39,-0.002,0,1,1,87,460548,764000,764001
404,41,0.002,0,1,1,87,460488,765000,765001
404,44,0.003,0,1,1,87,460424,766000,766001
404,44,0.0,0,1,1,87,460360,767000,767001
404,44,0.0,0,1,1,87,460296,768000,768001
404,45,0.001,0,1,1,87,460230,769000,769001
404,44,-0.001,0,1,1,87,460165,770000,770001
404,45,0.001,0,1,1,87,460100,771000,771001
404,44,-0.001,0,1,1,87,460035,772000,772001
404,43,-0.001,0,1,1,87,459972,773000,773001
404,42,-0.001,0,1,1,87,459910,774000,774001
404,43,0.001,0,1,1,87,459847,775000,775001
404,43,0.0,0,1,1,87,459784,776000,776001
404,44,0.001,0,1,1,87,459720,777000,777001
404,43,-0.001,0,2,1,87,459657,778000,778001
404,43,0.0,0,2,1,87,459593,779000,779001
404,43,0.0,0,2,1,87,459531,780000,780001
404,44,0.001,0,2,1,87,459466,781000,781001
404,44,0.0,0,2,1,87,459401,782000,782001
404,43,-0.001,0,2,1,86,459339,783000,783001
404,40,-0.003,0,2,1,86,459280,784000,784001
404,41,0.001,0,2,1,86,459220,785000,785001
404,41,0.0,0,2,1,86,459160,786000,786001
404,40,-0.001,0,2,1,86,459101,787000,787001
404,38,-0.002,0,2,1,86,459044,788000,788001
404,37,-0.001,0,2,1,86,458991,789000,789001
404,36,-0.001,0,2,1,86,458938,790000,790001
404,36,0.0,0,2,1,86,458885,791000,791001
404,40,0.004,0,2,1,86,458826,792000,792001
404,44,0.004,0,2,1,86,458762,793000,793001
404,42,-0.002,0,2,1,86,458699,794000,794001
404,42,0.0,0,2,1,86,458638,795000,795001
404,44,0.002,0,2,1,86,458573,796000,796001
404,45,0.001,0,3,1,86,458508,797000,797001
404,43,-0.002,0,3,1,86,458444,798000,798001
404,43,0.0,0,3,1,86,458381,799000,799001
404,43,0.0,0,3,1,86,458317,800000,800001
404,44,0.001,0,3,1,86,458253,801000,801001
404,43,-0.001,0,3,1,86,458190,802000,802001
404,42,-0.001,0,3,1,86,458129,803000,803001
404,43,0.001,0,3,1,86,458066,804000,804001
404,44,0.001,0,3,1,86,458002,805000,805001
404,44,0.0,0,3,1,86,457938,806000,806001
404,41,-0.003,0,3,1,86,457877,807000,807001
404,40,-0.001,0,3,1,86,457818,808000,808001
404,40,0.0,0,3,1,86,457760,809000,809001
404,38,-0.002,0,3,1,86,457704,810000,810001
404,37,-0.001,0,3,1,86,457650,811000,811001
404,39,0.002,0,3,1,86,457593,812000,812001
404,42,0.003,0,3,1,86,457532,813000,813001
404,44,0.002,0,3,1,86,457467,814000,814001
404,44,0.0,0,3,1,86,457401,815000,815001
404,45,0.001,0,3,1,86,457336,816000,816001
404,44,-0.001,0,3,1,86,457271,817000,817001
404,45,0.001,0,3,1,86,457206,818000,818001
404,44,-0.001,0,3,1,86,457140,819000,819001
404,45,0.001,0,3,1,86,457075,820000,820001
404,44,-0.001,0,3,1,86,457010,821000,821001
404,45,0.001,0,3,1,86,456945,822000,822001
404,44,-0.001,0,3,1,86,456879,823000,823001
404,44,0.0,0,3,1,86,456814,824000,824001
404,44,0.0,0,3,1,86,456749,825000,825001
404,42,-0.002,0,3,1,86,456687,826000,826001
404,44,0.002,0,3,1,86,456623,827000,827001
404,44,0.0,0,3,1,86,456557,828000,828001
404,45,0.001,0,3,1,86,456492,829000,829001
404,44,-0.001,0,3,1,86,456427,830000,830001
404,45,0.001,0,3,1,86,456362,831000,831001
404,44,-0.001,0,3,1,86,456296,832000,832001
404,44,0.0,0,3,1,86,456231,833000,833001
404,45,0.001,0,3,1,86,456166,834000,834001
404,44,-0.001,0,3,1,86,456101,835000,835001
404,44,0.0,0,3,1,86,456036,836000,836001
404,44,0.0,0,3,1,86,455972,837000,837001
404,44,0.0,0,3,1,86,455908,838000,838001
404,44,0.0,0,3,1,86,455843,839000,839001
404,45,0.001,0,3,1,86,455778,840000,840001
404,44,-0.001,0,3,1,86,455713,841000,841001
404,44,0.0,0,3,1,86,455648,842000,842001
404,45,0.001,0,3,1,86,455582,843000,843001
404,44,-0.001,0,3,1,86,455517,844000,844001
404,45,0.001,0,3,1,86,455452,845000,845001
404,44,-0.001,0,3,1,86,455387,846000,846001
404,45,0.001,0,3,1,86,455321,847000,847001
404,44,-0.001,0,3,1,86,455256,848000,848001
404,45,0.001,0,3,1,86,455191,849000,849001
404,44,-0.001,0,3,1,86,455126,850000,850001
404,43,-0.001,0,3,1,86,455062,851000,851001
404,43,0.0,0,3,1,86,454999,852000,852001
404,43,0.0,0,3,1,86,454936,853000,853001
404,44,0.001,0,3,1,86,454872,854000,854001
404,44,0.0,0,3,1,86,454807,855000,855001
404,45,0.001,0,3,1,86,454741,856000,856001
404,44,-0.001,0,3,1,86,454676,857000,857001
404,44,0.0,0,3,1,86,454611,858000,858001
404,45,0.001,0,3,1,86,454546,859000,859001
404,44,-0.001,0,3,1,86,454481,860000,860001
404,44,0.0,0,3,1,86,454417,861000,861001
404,42,-0.002,0,3,1,86,454356,862000,862001
404,42,0.0,0,3,1,86,454294,863000,863001
404,44,0.002,0,3,1,86,454230,864000,864001
404,43,-0.001,0,3,1,86,454167,865000,865001
404,40,-0.003,0,3,1,86,454107,866000,866001
404,37,-0.003,0,3,1,85,454052,867000,867001
404,37,0.0,0,3,1,85,453998,868000,868001
404,40,0.003,0,3,1,85,453939,869000,869001
404,42,0.002,0,3,1,85,453877,870000,870001
404,42,0.0,0,3,1,85,453815,871000,871001
404,43,0.001,0,3,1,85,453752,872000,872001
404,41,-0.002,0,3,1,85,453692,873000,873001
404,38,-0.003,0,3,1,85,453636,874000,874001
404,35,-0.003,0,3,1,85,453584,875000,875001
404,32,-0.003,0,3,1,85,453538,876000,876001
404,27,-0.005,0,3,1,85,453498,877000,877001
404,23,-0.004,0,3,1,85,453465,878000,878001
404,24,0.001,0,3,1,85,453430,879000,879001
404,28,0.004,0,3,1,85,453389,880000,880001
404,29,0.001,0,3,1,85,453346,881000,881001
404,28,-0.001,0,3,1,85,453304,882000,882001
404,27,-0.001,0,3,1,85,453265,883000,883001
404,23,-0.004,0,3,1,85,453231,884000,884001
404,19,-0.004,0,3,1,85,453202,885000,885001
404,17,-0.002,0,3,1,85,453177,886000,886001
404,20,0.003,0,3,1,85,453148,887000,887001
404,24,0.004,0,3,1,85,453113,888000,888001
404,26,0.002,0,3,1,85,453076,889000,889001
404,30,0.004,0,3,1,85,453032,890000,890001
404,32,0.002,0,3,1,85,452985,891000,891001
404,32,0.0,0,3,1,85,452938,892000,892001
404,33,0.001,0,3,1,85,452889,893000,893001
404,35,0.002,0,3,1,85,452837,894000,894001
404,38,0.003,0,2,1,85,452781,895000,895001
404,42,0.004,0,2,1,85,452719,896000,896001
404,44,0.002,0,2,1,85,452653,897000,897001
404,45,0.001,0,2,1,85,452588,898000,898001
404,44,-0.001,0,2,1,85,452523,899000,899001
404,45,0.001,0,2,1,85,452458,900000,900001
404,44,-0.001,0,2,1,85,452392,901000,901001
404,45,0.001,0,2,1,85,452327,902000,902001
404,44,-0.001,0,2,1,85,452262,903000,903001
404,45,0.001,0,2,1,85,452197,904000,904001
404,44,-0.001,0,3,1,85,452131,905000,905001
404,43,-0.001,0,3,1,85,452068,906000,906001
404,41,-0.002,0,3,1,85,452008,907000,907001
404,40,-0.001,0,3,1,85,451949,908000,908001
404,42,0.002,0,3,1,85,451887,909000,909001
404,43,0.001,0,3,1,85,451824,910000,910001
404,43,0.0,0,3,1,85,451760,911000,911001
404,43,0.0,0,3,1,85,451697,912000,912001
404,43,0.0,0,3,1,85,451634,913000,913001
404,43,0.0,0,3,1,85,451571,914000,914001
404,44,0.001,0,3,1,85,451506,915000,915001
404,44,0.0,0,3,1,85,451441,916000,916001
404,44,0.0,0,3,1,85,451376,917000,917001
404,44,0.0,0,3,1,85,451311,918000,918001
404,44,0.0,0,3,1,85,451247,919000,919001
404,43,-0.001,0,3,1,85,451184,920000,920001
404,39,-0.004,0,3,1,85,451127,921000,921001
404,36,-0.003,0,3,1,85,451073,922000,922001
404,39,0.003,0,3,1,85,451017,923000,923001
404,41,0.002,0,3,1,85,450956,924000,924001
404,43,0.002,0,3,1,85,450893,925000,925001
404,44,0.001,0,3,1,85,450828,926000,926001
404,45,0.001,0,3,1,85,450762,927000,927001
404,44,-0.001,0,3,1,85,450697,928000,928001
404,45,0.001,0,3,1,85,450632,929000,929001
404,44,-0.001,0,3,1,85,450567,930000,930001
404,45,0.001,0,3,1,85,450501,931000,931001
404,44,-0.001,0,3,1,85,450436,932000,932001
404,44,0.0,0,3,1,85,450372,933000,933001
404,43,-0.001,0,3,1,85,450308,934000,934001
404,42,-0.001,0,3,1,85,450246,935000,935001
404,41,-0.001,0,3,1,85,450186,936000,936001
404,40,-0.001,0,3,1,85,450127,937000,937001
404,39,-0.001,0,3,1,85,450070,938000,938001
404,38,-0.001,0,3,1,85,450014,939000,939001
404,38,0.0,0,3,1,85,449959,940000,940001
404,37,-0.001,0,3,1,85,449904,941000,941001
404,36,-0.001,0,3,1,85,449851,942000,942001
404,35,-0.001,0,3,1,85,449800,943000,943001
404,33,-0.002,0,3,1,85,449752,944000,944001
404,31,-0.002,0,3,1,85,449706,945000,945001
404,29,-0.002,0,3,1,85,449663,946000,946001
404,28,-0.001,0,3,1,85,449622,947000,947001
404,28,0.0,0,3,1,85,449580,948000,948001
404,29,0.001,0,3,1,85,449538,949000,949001
404,28,-0.001,0,3,1,85,449497,950000,950001
404,28,0.0,0,3,1,85,449456,951000,951001
404,26,-0.002,0,3,1,85,449419,952000,952001
404,23,-0.003,0,3,1,85,449385,953000,953001
404,20,-0.003,0,3,1,85,449356,954000,954001
404,20,0.0,0,3,1,85,449327,955000,955001
404,22,0.002,0,3,1,85,449294,956000,956001
404,27,0.005,0,3,1,85,449255,957000,957001
404,30,0.003,0,3,1,85,449211,958000,958001
404,29,-0.001,0,3,1,85,449169,959000,959001
404,26,-0.003,0,3,1,85,449131,960000,960001
404,26,0.0,0,3,1,85,449092,961000,961001
404,27,0.001,0,3,1,85,449052,962000,962001
404,26,-0.001,0,3,1,85,449015,963000,963001
404,25,-0.001,0,3,1,85,448977,964000,964001
404,28,0.003,0,3,1,85,448936,965000,965001
404,31,0.003,0,3,1,85,448891,966000,966001
404,30,-0.001,0,3,1,85,448846,967000,967001
404,29,-0.001,0,3,1,85,448804,968000,968001
404,28,-0.001,0,3,1,84,448763,969000,969001
404,27,-0.001,0,3,1,84,448723,970000,970001
404,28,0.001,0,3,1,84,448682,971000,971001
404,25,-0.003,0,3,1,84,448645,972000,972001
404,24,-0.001,0,3,1,84,448610,973000,973001
404,24,0.0,0,3,1,84,448574,974000,974001
404,27,0.003,0,3,1,84,448535,975000,975001
404,31,0.004,0,3,1,84,448489,976000,976001
404,33,0.002,0,3,1,84,448441,977000,977001
404,32,-0.001,0,3,1,84,448394,978000,978001
404,30,-0.002,0,3,1,84,448350,979000,979001
404,29,-0.001,0,3,1,84,448308,980000,980001
404,28,-0.001,0,3,1,84,448267,981000,981001
404,29,0.001,0,2,1,84,448225,982000,982001
404,31,0.002,0,2,1,84,448179,983000,983001
404,30,-0.001,0,2,1,84,448135,984000,984001
404,31,0.001,0,2,1,84,448090,985000,985001
404,33,0.002,0,2,1,84,448042,986000,986001
404,35,0.002,0,2,1,84,447990,987000,987001
404,38,0.003,0,2,1,84,447934,988000,988001
404,40,0.002,0,2,1,84,447876,989000,989001
404,42,0.002,0,2,1,84,447814,990000,990001
404,43,0.001,0,2,1,84,447750,991000,991001
404,45,0.002,0,2,1,84,447685,992000,992001
404,44,-0.001,0,2,1,84,447619,993000,993001
404,45,0.001,0,2,1,84,447554,994000,994001
404,44,-0.001,0,2,1,84,447489,995000,995001
404,45,0.001,0,2,1,84,447424,996000,996001
404,44,-0.001,0,2,1,84,447358,997000,997001
404,45,0.001,0,2,1,84,447293,998000,998001
404,44,-0.001,0,2,1,84,447228,999000,999001
404,45,0.001,0,2,1,84,447163,1000000,1000001
404,43,-0.002,0,2,1,84,447099,1001000,1001001
404,41,-0.002,0,2,1,84,447039,1002000,1002001
404,42,0.001,0,2,1,84,446977,1003000,1003001
404,44,0.002,0,2,1,84,446913,1004000,1004001
404,44,0.0,0,2,1,84,446848,1005000,1005001
404,44,0.0,0,2,1,84,446783,1006000,1006001
404,44,0.0,0,2,1,84,446719,1007000,1007001
404,44,0.0,0,2,1,84,446654,1008000,1008001
404,45,0.001,0,2,1,84,446588,1009000,1009001
404,44,-0.001,0,2,1,84,446523,1010000,1010001
404,45,0.001,0,2,1,84,446458,1011000,1011001
404,44,-0.001,0,2,1,84,446393,1012000,1012001
404,44,0.0,0,2,1,84,446327,1013000,1013001
404,44,0.0,0,2,1,84,446262,1014000,1014001
404,44,0.0,0,2,1,84,446197,1015000,1015001
404,44,0.0,0,2,1,84,446133,1016000,1016001
404,43,-0.001,0,2,1,84,446070,1017000,1017001
404,42,-0.001,0,2,1,84,446008,1018000,1018001
404,41,-0.001,0,2,1,84,445948,1019000,1019001
404,40,-0.001,0,2,1,84,445890,1020000,1020001
404,41,0.001,0,2,1,84,445830,1021000,1021001
404,40,-0.001,0,2,1,84,445771,1022000,1022001
404,37,-0.003,0,2,1,84,445717,1023000,1023001
404,32,-0.005,0,2,1,84,445670,1024000,1024001
404,27,-0.005,0,2,1,84,445631,1025000,1025001
404,20,-0.007,0,2,1,84,445602,1026000,1026001
404,15,-0.005,0,2,1,84,445580,1027000,1027001
404,12,-0.003,0,2,1,84,445563,1028000,1028001
404,11,-0.001,0,2,1,84,445547,1029000,1029001
404,13,0.002,0,2,1,84,445529,1030000,1030001
404,10,-0.003,0,2,1,84,445514,1031000,1031001
404,11,0.001,0,2,1,84,445498,1032000,1032001
404,12,0.001,0,2,1,84,445480,1033000,1033001
404,18,0.006,0,2,1,84,445453,1034000,1034001
404,17,-0.001,0,2,1,84,445429,1035000,1035001
404,18,0.001,0,2,1,84,445403,1036000,1036001
404,21,0.003,0,1,1,84,445372,1037000,1037001
404,27,0.006,0,1,1,84,445333,1038000,1038001
404,28,0.001,0,1,1,84,445293,1039000,1039001
404,24,-0.004,0,1,1,84,445257,1040000,1040001
404,20,-0.004,0,1,1,84,445228,1041000,1041001
404,23,0.003,0,1,1,84,445194,1042000,1042001
404,28,0.005,0,1,1,84,445152,1043000,1043001
404,33,0.005,0,1,1,84,445103,1044000,1044001
404,38,0.005,0,1,1,84,445048,1045000,1045001
404,42,0.004,0,1,1,84,444986,1046000,1046001
404,44,0.002,0,1,1,84,444921,1047000,1047001
404,44,0.0,0,1,1,84,444856,1048000,1048001
404,44,0.0,0,2,1,84,444791,1049000,1049001
404,42,-0.002,0,2,1,84,444730,1050000,1050001
404,41,-0.001,0,2,1,84,444670,1051000,1051001
404,42,0.001,0,2,1,84,444608,1052000,1052001
404,44,0.002,0,2,1,84,444544,1053000,1053001
404,44,0.0,0,2,1,84,444478,1054000,1054001
404,45,0.001,0,2,1,84,444413,1055000,1055001
404,44,-0.001,0,2,1,84,444348,1056000,1056001
404,45,0.001,0,2,1,84,444283,1057000,1057001
404,44,-0.001,0,2,1,84,444217,1058000,1058001
404,45,0.001,0,2,1,84,444152,1059000,1059001
404,44,-0.001,0,2,1,84,444087,1060000,1060001
